feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;label
3;-1.687487844779903;-0.0943082474925156;0.9066520984151206;-0.9303408422286956;1.1993130560967218;c;-1.1811011379106877;0.9327319677148698;0.15838602864284074;0.165007134341004;n;1.5851363081903407;1.7613608064630932;0.062098161228406765;-0.040932882327395934;2.1620468224376914;-0.14962332434866055;0.9327319677148698;0.9066520984151206;1
2;4.862162399261991;-1.2958023905170766;-3.199534130064076;1.0931287616276844;-0.49513142336029003;c;0.8323079229488698;-0.5440530998747592;0.36810533520836797;-0.14679764502641335;y;-3.1666974541273047;-5.8758740666166975;NaN;0.36802551247791315;1.3885034824847557;-1.8097930738579333;-0.5440530998747592;-3.199534130064076;3
2;-0.33436744460797463;-3.1422003982731104;0.780958277803157;-2.476328819700006;1.3871011762653294;b;0.9965905066804183;2.018636658277906;1.6775686060829837;-0.6214066566132729;y;-1.6147116609248486;-1.4734626331844771;0.339986420387741;0.025279064007185822;0.7568517946718385;-1.2477467387534895;2.018636658277906;0.780958277803157;2
2;-0.1005357705349691;-0.524851229382684;-1.264772694115964;NaN;0.0696141606957835;d;-0.6949564280298617;NaN;0.2699074927851222;-2.178980571017073;n;0.3139869308443344;2.0581607842924954;NaN;-0.5087940496551088;0.5350749877110845;0.6441727475358234;-0.5469323451230306;-1.264772694115964;3
4;-0.5494246953661679;3.3082632475568654;2.525130795037878;-1.843796400256706;1.4449645799430675;c;-1.0950167924671983;-2.377517401677787;-1.2786737106374653;2.145260177859077;n;1.3219116231779986;2.0961502890327903;0.17192392167379883;0.25061811668769607;-1.2782202407614236;0.5393931437713664;-2.377517401677787;2.525130795037878;1
2;0.2091113789175052;-1.0532223387364776;0.5654401713642695;-1.5556103730384896;-0.12282065140585857;d;1.0609666677961327;0.4625062977798755;1.514662090262074;0.06235473074419806;y;-0.769677149356758;-0.7860012921759697;-0.01609853745324532;0.3947548184187684;-2.4227940773577883;-1.2286453168184137;0.4625062977798755;0.5654401713642695;2
2;-0.10962267368097844;0.8232849090773937;1.1307132320685485;0.6116136020100169;1.381829775778115;d;-0.3322142067574628;-1.7210021963015338;-1.036637281464714;NaN;y;-2.041393782126223;0.2941895601328452;1.1256045484013186;1.0306733697646595;0.14844339303401335;0.48828619926053446;-1.7210021963015338;1.1307132320685485;3
2;-2.242377667855064;0.19308049430412286;2.0432634057761754;-1.383374846220884;-1.0414343807364703;c;-1.4676205685231698;0.934081938266579;-0.5663192005096673;0.8492976628466617;n;0.7356994788723252;1.2323882208071435;-1.051525126745239;-1.255659966864279;0.5808605922681765;1.7595166951332903;0.934081938266579;2.0432634057761754;1
3;-1.2616856906134677;-1.7650719079560215;0.6652238163341674;0.5476905784891786;0.2855604545398883;d;-0.3168475519852735;-1.0055730661894569;1.0851606151330537;-3.448994335501011;n;-1.7359786684077174;3.3421397624205738;0.05924319264174081;1.2936565935796613;0.6354576822483327;-0.44359837176948275;-1.0055730661894569;0.6652238163341674;2
3;1.6455879736812566;-2.290053108891349;-1.8872231330893574;-0.7803716004674903;0.8424785614819981;c;0.5806284648965329;0.30411258047134293;0.07610402785003682;-1.9970122779342874;n;0.35424451822619013;0.314773545248811;-0.38507222315427575;-1.1048737984090995;-1.2965950773410082;-0.13201321413200265;0.30411258047134293;-1.8872231330893574;2
2;-0.9015286907479252;-0.7840289269511104;-0.6348982698655169;0.9158472908448034;-0.22410940461899428;d;-0.6031011621266154;1.189897164736223;-0.2706553367400121;-0.7356437800637736;n;0.6933015431318876;0.582067565728432;-0.8117568933004491;-1.515366455886136;-0.8059611975593836;3.2663278227187993;1.189897164736223;-0.6348982698655169;0
2;0.8167206942269991;1.0991457226027705;1.0726826051821197;0.21335346944757805;-0.4721234923725283;d;-1.6949943845453475;-2.339212354334036;-0.5208650128631387;0.05864362418483293;y;-2.485813429605037;-0.4419598971670178;-1.26351051359584;0.5072818894840759;0.2227943308819002;-0.8133299960600989;-2.339212354334036;1.0726826051821197;0
2;-0.01997469320073808;1.6126189631694186;0.38862726375447987;-0.36657501894028155;0.6882693208102816;e;-0.31882313666311624;-1.402172777954803;1.756103043188793;0.3441958838985867;n;1.5526191187217695;2.051180738358647;0.10341784251661902;-1.4278964499837343;-1.1054834139642489;0.6225259747646135;-1.402172777954803;0.38862726375447987;1
1;2.421065311399162;-0.22690152586803763;-2.86828374880721;1.266733880623455;-0.690454889750624;b;0.49178480502214444;0.5037664535771131;0.4748326715044609;NaN;y;0.6822054668184728;-2.474279471216221;-0.5532276089030999;-0.2238489363794139;0.014507653301289308;-0.19981134999648248;0.5037664535771131;-2.86828374880721;3
2;NaN;-0.5512045363914485;2.7979474872312204;-1.897140116230343;-0.2605413278125046;c;NaN;0.0029056892140829627;-0.4901298509059059;-0.26836686906192475;n;-1.0181642244819598;1.7744822003184773;-1.4224406687196782;-0.5534042839283436;0.939417696692192;-1.138494891614755;0.0029056892140829627;2.7979474872312204;1
1;0.2311148885326444;-0.4500735344815819;0.07892043284786694;-2.259189886403803;0.7051072995672921;d;0.3534409228194096;0.8736365992096393;-1.4373092249978932;NaN;n;1.7687699913128119;0.1440068876635657;0.8311244248453119;-1.5990049146641447;-0.30731611696436867;-0.8195450674202223;0.8736365992096393;0.07892043284786694;1
3;-0.5348975661070243;2.110362305555642;2.2346766096285866;0.3367061799768427;-1.5912267000527693;c;-0.3553714860086834;-2.2812783075004424;0.6321442975378712;0.8629723428507712;y;-2.1311726495235854;0.2322718140066352;-1.2207865777553926;1.0581671162523711;1.382121601861169;0.6508001734537574;-2.2812783075004424;2.2346766096285866;1
2;-0.5701021971430384;-2.0056659045109493;-0.14646704049358986;-0.4850788686818712;0.04852823177883765;b;-0.35245091701414527;1.2231511396517143;0.5175368946904721;-1.267753731967891;n;-0.37266375088587367;0.2910462783612423;-0.15281053400934358;0.4387212545040259;-1.27162019524916;0.1419741204019715;1.2231511396517143;-0.14646704049358986;0
2;-1.2177668719621646;-2.6704054109227924;0.35493791450119205;-0.6910652099097226;-0.20320179413319048;b;0.6114117623437693;1.3387985807842488;0.7391016225289605;-1.9799622067379685;n;-0.8963879830077593;0.9944912221515899;-1.4964768724892352;0.5923403704170686;0.6665586505928313;0.23882409670643323;1.3387985807842488;0.35493791450119205;2
2;-2.00440075530409;1.8265808504600458;1.9963663623713164;0.33751169261859326;0.6911023491369803;c;0.0851156932236224;-0.6552761050491014;-1.3731454985661677;0.9145788523036649;n;0.18366579125677152;1.5863954467224348;0.9210739456658362;0.37634104233127724;0.25868065779881055;0.7884180126967912;-0.6552761050491014;1.9963663623713164;0
3;0.3498306531074172;4.29076281776443;1.196200674165294;-0.3080218600391278;-1.9636449771173057;b;-0.14183483179628578;-2.2246675226316173;-0.5789699379628139;3.061469324972239;y;1.8597379559362006;0.5083024484444576;-0.7288452919792584;-1.7881496017313538;-0.5642948508708138;0.27587576523697643;-2.2246675226316173;1.196200674165294;0
2;1.2500678165748014;-2.0889448244751785;0.8822137316919009;-1.6060817570536097;0.015866803239877835;a;1.2630049511214854;-1.380370815091734;-0.6144357913485441;-1.8596430472015795;y;-3.769757076621717;-0.5769820699374325;0.47070007992806523;0.2784990255092917;0.7976310769536984;-0.6617079059637963;-1.380370815091734;0.8822137316919009;2
2;-1.4838481564469437;-0.42766207792468336;NaN;-0.5432065420117915;2.060196641287085;c;-0.7132511197163711;-0.6409621899686049;-1.4614641792613323;-1.0725400023853058;n;-1.196484495237855;1.9638404783019814;-0.641919215195478;2.570476214294458;-0.5644755939145361;0.9496121892718564;-0.6409621899686049;1.74861109101969;2
2;-2.839088852899536;1.5128181718570632;3.9260362896245646;-1.2100579333054275;-1.4885247301954028;b;-1.3676762395540285;-2.00740735295551;-0.23536520274507242;-0.13559592319533298;n;-0.8980391934994792;3.886285607223358;0.21701637179271566;-0.0896343033693646;0.5851638414870701;-0.08166250948079451;-2.00740735295551;3.9260362896245646;1
2;-0.7805824991521737;0.08378523780546646;1.5260855073421327;-0.16879290569716543;-0.8260616973684405;c;-0.2702486948129949;-0.4521828456570883;0.44845788872631687;0.08888567517329349;y;NaN;-0.22118295446110423;1.3786594787549387;-1.3205149058970633;-0.8548926282727389;0.9747808308774704;NaN;1.5260855073421327;3
3;-0.3321999083273945;-0.4884965291086621;1.1893037490061822;-1.3535730889438091;-0.101175460654146;d;1.3705010895786436;0.08435990273647953;0.7186345818087302;0.22541064393876764;y;-0.9461219760001957;-0.2952820024717496;-0.45860247254833636;0.3228550795574581;-0.19723942328427696;-1.9009855664601272;0.08435990273647953;1.1893037490061822;1
2;-0.25476415885091885;-0.8686092624636267;-1.6686376133117882;1.089719685765893;-0.11433876167699315;c;1.8899511182374664;1.2881709771868244;-0.04456574826721014;-0.9503826282241935;n;NaN;0.7487491625250339;0.542617284552719;0.7578670828280584;-0.5044963372309585;-1.6420916091342141;1.2881709771868244;-1.6686376133117882;2
1;-1.1099326840115862;-1.0785392042363826;1.1464141219021176;-0.584393015240938;0.6833803069094323;c;0.07020392507581873;-0.1116641381062381;0.9332966717936098;-1.2816901372791436;n;-1.128809727584993;1.4145149550803457;0.7104995295523218;1.120546080527011;0.24546520588204598;-0.5409147647293949;-0.1116641381062381;1.1464141219021176;2
2;-1.5244999635020307;0.10186922858938087;2.980544134585749;-0.9532551346957101;-1.3061012723732441;b;-0.6046337815810965;-2.020397355011835;0.8338826355148597;-1.150349505010552;y;-2.6104121596623573;2.3853471814522775;0.5700153181470314;-0.1284500820662;-1.6340232061927922;-1.371315931270146;-2.020397355011835;2.980544134585749;1
2;-0.10877523396347699;3.2066473703262397;1.36876997429567;0.2390658613151091;1.5883448559954785;b;0.04313742142356847;-1.7558364134502227;0.5077643527230692;2.236582671770321;y;0.2936772728776753;NaN;-0.7438766307847081;-1.8683296413206383;-0.0817957565890983;0.6807799898786616;-1.7558364134502227;1.36876997429567;0
2;-0.8855033647681233;-2.6289717254808;0.3951249481698492;NaN;0.19002827310451328;d;-0.19954397755996375;1.3258999576792232;1.2084563937103745;-1.6326709714049428;n;-1.5617751794446575;0.0007677100301173116;0.18020444174327052;-0.9516593511308983;1.151628049683534;0.2086576886654708;1.3258999576792232;0.3951249481698492;2
NaN;0.04241183616685318;1.8645487340716282;0.8710408563190343;0.3096284779660621;-1.109136855742574;d;0.3568988335230326;-1.6874956171283857;0.5647918456045622;0.7160782918084503;y;-0.2502450154807355;0.6064893916796512;-1.3087797803262537;-1.3711919329051012;-0.206210244817651;0.37100750049754255;-1.6874956171283857;0.8710408563190343;2
3;-2.1354247864673965;0.3929290834141962;0.568078424291365;1.683457919851259;1.2156063632096479;d;-0.23765028714060077;0.6137144806159087;-0.3336693036256995;-0.32551190411916453;n;0.21942256273608007;1.312281615218961;-0.14861072065909336;1.0185898796446862;-0.3973831511221932;-1.331355819709869;0.6137144806159087;0.568078424291365;1
3;1.6280534718136943;-3.9071766150566627;-3.1907242965893494;0.44826190524946646;-0.9461148310566504;d;-1.0634774174396076;1.7946197491216296;0.1775393591968164;-2.981759211953179;n;-0.16793977420460315;-0.7870194514345852;0.5584024437570984;1.1079081786421308;0.2568573720594267;-0.4045034854201088;1.7946197491216296;-3.1907242965893494;3
2;0.11242633571821525;-1.5367202556030586;-0.04876256652635946;-1.310566661226463;1.337538022315089;e;-0.3617148685625795;2.447329490509591;-1.4959435092686058;1.213085209213345;y;-0.44523820181180185;-3.1294001143926624;0.9931364928274388;-1.0948130254778714;0.4384426969454167;0.18562914161889082;2.447329490509591;-0.04876256652635946;2
2;-1.1206210284340834;1.7868776636737342;2.2206911915922816;-0.7118993686424957;1.7668228621160798;c;0.12779010408562572;-1.4144805242488272;0.15801769509810043;0.9670900204161311;y;-0.27228339520675904;1.3728938399691184;1.624681745933392;1.8757356590978473;-0.5091798763790096;2.099117633564586;-1.4144805242488272;2.2206911915922816;1
2;2.013874425242541;1.4446275335593797;-1.2122448058895843;0.4582598326772136;-0.3291375023587886;c;-1.3976340489379644;-0.738845142153533;-0.4139981051344225;1.440732145552673;y;0.5238479225234847;-1.9530221412616404;1.442168591605331;0.5763703770632636;2.058029078102869;-0.7009313408605055;-0.738845142153533;-1.2122448058895843;0
2;-2.389626526075965;-0.25303016748556945;2.85581378397448;-1.1924835024896887;-0.5904119414329905;d;-0.5912452406314446;1.066749675560626;0.21347484644578243;1.054168699306134;y;-1.6468425001524458;-0.5374332954650465;-1.0014282061460738;-0.5572946174556193;-1.8924831570019234;0.637212018016232;1.066749675560626;2.85581378397448;1
NaN;2.746139436558283;1.2982404539838686;-0.3969802828672484;-1.0642943939390122;0.0590654423934741;b;1.189339060685134;-1.0372049351064556;-0.8487075526868013;2.2176759633002323;y;-0.6483047527690775;NaN;-1.5299041520822823;1.953176841738353;0.593393407072276;NaN;-1.0372049351064556;-0.3969802828672484;0
2;-1.005756427664834;0.7129993689941045;-0.17270235183288057;1.1958610001192675;0.25264780560370803;c;1.3068080023997022;-0.3901850894320488;0.5476114737756846;-0.7131077137693573;n;1.2834862109188923;2.326128915849114;-0.9165791261166084;0.39507446500423016;-0.4787090148525669;-0.7521448521289275;-0.3901850894320488;-0.17270235183288057;3
2;0.10524198570337406;0.19381542273972838;0.6557325523740721;-0.02734437012894264;-0.35295952488667354;b;0.8183238793512221;-0.9173229004885795;1.1360814922332838;-0.21959028778096767;y;-1.2600229447084785;0.03327588060288845;0.712758186736893;1.0500193617609743;0.722541022210279;1.19240290581878;-0.9173229004885795;0.6557325523740721;1
3;-0.9971781754448923;-0.7019739658209558;0.21667473990948952;1.1374573167988737;-0.7633656517183813;b;-1.2007875509540786;-0.37875563385711536;-1.5165236388446126;-1.8062850196653149;n;-0.9834612139456331;1.672168859711723;0.6527630627172966;-1.3339247268858563;1.4159437962226575;-1.6429775535037177;-0.37875563385711536;0.21667473990948952;3
3;-0.12853595443607635;-1.9031767251531262;0.6120234465740935;-1.216075131223745;0.3570330939424944;d;-0.39698429951636716;0.041532746225908856;-1.7757998579359362;-1.5059217276221593;n;-1.5266351570940921;0.5046969348528118;-0.4147005921322487;0.6003720535205788;2.560847394089494;-0.040944284899264737;0.041532746225908856;0.6120234465740935;2
3;-0.8130853522903849;0.0196555250763991;0.1784720605173624;-0.06067502453657991;-1.2039998949604946;c;0.0598472461020402;-0.8387860914187726;0.3759632809516816;-1.474659364996143;n;1.21633941404686;3.371697703121781;1.041558970280176;-0.05543381013199436;0.2826692458416586;0.6603795386523255;-0.8387860914187726;0.1784720605173624;2
2;-1.4301900472738258;-2.6169785812655815;-0.7779480189745838;1.11031665097848;0.22913121170742337;d;-1.618921013815329;2.266402529526709;1.3801425231284417;-1.947258388458753;n;-0.44678117619514857;0.2602938344759603;0.6966234784186657;-0.6040391378304734;0.8248714501812594;-1.1477892613612264;2.266402529526709;-0.7779480189745838;2
3;-2.100939179457921;-2.492883792728923;2.799330572750564;NaN;-0.316276385209679;c;-0.8477453163314577;-1.0855166359748019;0.9246951255346945;-3.3637055290859355;n;-2.647380040912263;4.015684940104445;1.04920082225591;-1.1025556682143975;0.40507195684375824;0.06048371689866137;-1.0855166359748019;2.799330572750564;1
1;1.0697860584195062;-0.849276046110981;-0.03262235813076835;-2.3341899386638882;-0.07902498581946807;e;1.1894321415053852;-0.27606028952682093;-0.6348671382989807;-0.2740064955457835;n;0.6115639570767065;0.4641783248535134;-1.3978292010664648;-0.018332964592579624;-0.5829264752582762;-1.9964212752922479;-0.27606028952682093;-0.03262235813076835;0
2;-0.05678239978908195;-1.9552235715043156;-0.7991367551753055;-0.4016917295318554;0.19716373473922233;b;1.7648434696465507;0.34755852611570215;-0.937437476073425;-2.244183329684555;n;0.4461120029247097;1.8879866878883087;0.577497955401069;-1.0274431282090004;1.5093537969875455;0.8916009264914762;0.34755852611570215;-0.7991367551753055;2
2;3.4954197620538734;-0.14653052337361555;-2.1859427119448145;0.27975253740613204;0.4160806073577672;c;-1.1022142438865419;-0.933483488909121;1.198575701063262;0.1638876453054724;y;-0.9611523404076199;-2.9893751881624144;-0.3077654412677172;0.1996480967905603;NaN;1.0411480093650651;-0.933483488909121;-2.1859427119448145;0
3;0.06265178833120233;-2.125447487336385;0.3709698863173937;-1.00220233252742;1.0346749791619945;c;-2.429956148089602;0.795290954817601;-1.3751763648442572;-0.9145853661237169;y;-1.959046492730193;-1.093448502064998;-0.7119216890761204;-0.36360493385057124;2.4162763540368704;1.2973215950264594;0.795290954817601;0.3709698863173937;2
3;1.082733693911998;-0.8789569648636325;-0.06984350728002815;-2.3331401876296267;0.25236042346018106;c;-0.27601941260487656;-0.44438356236450405;0.32860876935131994;-0.5072007354308783;n;0.6846939884604428;0.8266195924060699;1.3207537867896035;-0.37903514513776865;-0.06582759446139222;1.424529333199818;-0.44438356236450405;-0.06984350728002815;0
3;0.24804587313528426;0.019542307873677618;-0.3790288444675614;-0.110254785392772;-2.2227848237060037;d;0.2955991843760506;-0.45516590504987575;-0.9254246909505911;-0.5629451349308618;n;0.745608580598476;1.1352707915800095;-2.0347569360509;1.5843755534953665;0.2734615906597467;-0.45093109643217355;-0.45516590504987575;-0.3790288444675614;0
3;0.6700410526893755;1.6786353325938894;-0.5829747938326018;0.9034978787184348;-1.4006739503341459;c;-0.48971576421405444;-0.6829095012249387;-0.8076973467083598;1.0625414911084934;y;0.9030256573862719;-0.41566585025656566;0.0824464133593361;1.6740361776388621;0.493128633494605;1.40179914233683;-0.6829095012249387;-0.5829747938326018;3
2;0.14427199811816038;-0.270603915472954;0.12466908280541879;-0.6293088129782258;1.4994238875289678;b;-1.78338628765775;0.4536965463436871;2.1110682272412857;0.44616213256771764;y;NaN;-0.7653318429786191;0.014180074893803225;0.20549924271764516;-1.9477036674889587;-1.0516898487477357;0.4536965463436871;0.12466908280541879;2
2;-1.0576307216950078;-1.176845479168191;0.6405360629211775;-0.3116118707909954;-0.9415128472042896;d;-0.6521757379688217;-0.2439023609182519;-0.6278121766110393;-1.8703001946608324;n;-0.4641421013732412;2.322537007422074;-0.5721974064030814;0.32996246508460964;1.540039004286808;-1.2000014914954749;-0.2439023609182519;0.6405360629211775;2
3;0.03067087897671561;1.044708353257898;-0.7071044417370941;0.49089478959346305;1.2981608532535875;d;0.9125305839540858;0.12329641835467153;-0.22860506501254943;0.6637088811404965;n;1.96887534259572;0.5482655226514667;0.41726899726718325;0.09397567935491669;-1.0810911762090425;1.1281135322267908;0.12329641835467153;-0.7071044417370941;3
2;-1.3122005319212309;-0.04569328565504607;NaN;1.678695974890684;0.7976065913256598;d;-1.259121006628523;-0.8048291236964846;-1.0923949799785846;-2.004577043281178;n;-0.07524013000098806;2.9384824648102392;-0.6230528112677718;-0.2134351840834141;-0.11101496243704537;NaN;-0.8048291236964846;0.06732902317679249;3
2;-1.2693319265901108;-0.16330988550924158;2.0703828409814213;-1.4342025055177205;-0.5590787695423814;d;-0.10068583338028954;-0.10216606148814045;-1.0056849835416517;0.21370869228316092;n;-0.9812850181750536;0.6596451541580106;-0.9554450299125675;NaN;-0.48947817354119383;1.5020559854148157;-0.10216606148814045;2.0703828409814213;1
2;-0.12360436228066929;0.20900989584846663;0.5269789003278232;-0.22316326521564378;-3.1057450694111988;d;-1.071979215131702;-0.39690691588937077;-0.5359944355980268;0.06987369401975552;y;-0.4289015036415243;0.15251480587500427;-0.5554615656457488;-1.148650592320704;0.4821909885203657;1.4306338772698401;-0.39690691588937077;0.5269789003278232;2
2;-0.3218061082691267;0.11591911612860471;1.0757592347920495;-1.2671735536673;-0.20350680268131047;d;-0.35439435588556867;0.1784211633721947;-1.8833254819143015;0.8554004082699569;y;-0.22805529045986683;-0.41868928548563883;0.2556035084815483;0.22373928242055816;0.886139216415516;-0.15249455353344377;0.1784211633721947;1.0757592347920495;1
2;-0.08325141828434945;-0.26120399503760133;2.0332147664870757;-1.6525785142233418;-1.3346356144307248;d;-1.2416193053725029;-1.3704223235523678;-1.333705709503609;-0.28628405958458925;y;-2.364880197693302;0.25623162997715654;0.49671224450840307;0.4946890327354931;-1.1065484451019325;-1.2154024278531137;-1.3704223235523678;2.0332147664870757;2
2;-2.6453831424147385;0.46543175136774845;1.1213104328316315;1.5438859888270369;0.11402995202678812;d;-0.8294454618625986;0.5767944852637653;-1.4005840427178817;-0.30871811396157617;n;0.03508536984262356;1.6705065912922636;-0.8757880418224308;1.467241141994067;-1.5305572584285336;1.8886822309540388;0.5767944852637653;NaN;2
3;-3.7834324093923337;2.0689896846347566;5.650069006925996;0.4022342139408601;0.9900911512388937;c;0.08771573646865338;-3.035115900689135;-0.7417792928077098;-0.18083730451684354;y;-4.698878821813008;2.718972082214092;-1.2123422719118397;0.7572812811544899;-1.0513432437490802;-0.016360748714683418;-3.035115900689135;5.650069006925996;1
3;1.3340601144582314;-0.5170491623907217;0.7393700636441517;-2.1020724985313888;-1.291623312760872;c;-0.40077399759572563;-1.8000126292659366;0.4127101815136252;-0.794355672002707;y;-1.245618280742842;0.6604803527331867;0.3875248964685095;0.18763557266391134;1.5107434689264592;0.806884266018382;-1.8000126292659366;0.7393700636441517;0
2;0.7373970675141501;-0.4727214811005388;-0.8527696486371962;1.7836648537252389;1.9416250362028165;b;-1.3036558930086692;-1.5230875887428463;-0.7186590111712798;-2.1583070723755347;y;-1.7067830795683858;0.8309358944561533;-0.40195624061495927;-1.4728670157569543;-1.5758415698658144;0.732049056277219;-1.5230875887428463;-0.8527696486371962;3
2;-0.27466630992998975;2.702131742605431;1.3935674085361016;-0.15383250812044547;1.4241982143161551;c;-0.3896589062183078;-1.207979210637894;-0.2280876211098128;2.208529958599936;y;0.39591348849054464;-0.16715896366121646;-1.287034699669374;1.291409830332256;-0.6888244432651736;0.10179719539567111;-1.207979210637894;1.3935674085361016;1
2;-2.9659112448429896;1.702980712361485;0.8502584465454514;0.4198930761063091;-1.3465987338746697;d;-0.6187860778568568;0.5476343830940362;-1.1308356410507696;0.3966741009788324;n;3.929006571187835;4.2454977218588645;-0.4392050898146424;0.7014835348544005;0.8072541593095209;0.9482133815781387;0.5476343830940362;0.8502584465454514;3
2;0.018528173580545704;-2.1966274435325293;0.45557129200963653;-1.2068102144627857;0.8706810210549025;c;1.7632499576004634;0.28240825240663237;-0.8463762514602527;-1.5269008511508857;y;-1.7662523685366238;0.030888239911463205;-0.7291029186957592;-1.2256585316220223;-0.012364738931057351;0.19310446234728562;0.28240825240663237;0.45557129200963653;2
2;2.4619636188775997;-5.117364571439679;-5.177973951127097;-0.3826510694226042;2.034593390960806;d;-0.4861022264656977;2.9878535405609465;-0.15268695040495645;-3.699828475802601;n;2.7012690079356227;0.1385173396364255;-0.8611851203340398;0.9112758407111988;-1.0091993917810513;-0.35169324528576723;2.9878535405609465;-5.177973951127097;0
2;-0.5010498460332187;1.4494229857408278;2.1230804599683424;1.1432035857307572;-0.6365092699302043;e;0.6572698043407117;-3.04986729500299;-0.8661571522803745;-0.6957947221326439;y;-3.4785866044063996;1.002526642585033;-0.6310449030601035;2.0413543694252456;1.132104742527926;0.2487530232604825;-3.04986729500299;2.1230804599683424;0
1;0.23345834916697106;-3.6629788752186183;-0.8899098402759708;-0.8415979308526929;0.13435012670273508;e;-0.07956382939563245;1.375357174029353;-0.04013609477428227;-2.6393715364550827;n;-1.1890511986616217;0.08963446377842188;0.03439369718238164;-1.7433033713157229;-0.8505841006842494;-0.13003462249576497;1.375357174029353;-0.8899098402759708;2
1;-1.005548140007378;2.8094357936713523;2.5948175550138752;-2.0781408863010795;0.8353680754234082;d;-0.46195291016109946;-1.654239132122453;1.3447415166061747;2.1011022674870468;n;1.553097382967347;2.106176313834342;0.10524733252063287;-1.329279112723783;1.0268482503488985;0.2502945107668303;-1.654239132122453;2.5948175550138752;1
2;0.06392546867357674;-3.9289490167592893;-1.1785749639523844;-0.9015902330431589;-0.34041064921363007;a;0.480741474421429;2.5353401361503423;-1.3526324082911105;-1.9958768649536962;n;-0.6919234159176151;-0.9129551636717783;-2.1402453390206744;0.047591287673538755;-0.6097956124868235;1.1469120716680155;2.5353401361503423;-1.1785749639523844;0
2;0.03272098781562083;-0.7551906511668013;-1.1512868804168297;1.360651950600476;-0.47791939481639306;d;-1.7512929492567801;-0.1867723166116676;-1.5293832135247496;-1.8123587877122374;n;0.11727166153151192;1.322987908337821;0.9126499737471734;-1.27632168714463;2.2903410852468857;-1.145388424166923;-0.1867723166116676;-1.1512868804168297;3
3;-2.5805542405828072;0.569595702522357;0.594587313919954;2.228745645281923;0.38148768761495166;d;-0.3725587603719921;1.4830353547720219;0.6701165955088435;0.45082265894730145;NaN;0.14653885991321292;0.17494009583626377;0.08280802845955583;-1.1134147111171848;-0.12884939192041728;0.3572662001113357;1.4830353547720219;0.594587313919954;2
3;-0.07275663884195815;-2.4219501626164237;-2.4837145866887194;1.4769978001397066;-0.5916313851510159;c;0.9703454054230423;1.9494626457365039;0.7082094137220073;-2.243477816481143;n;1.0789499877074138;0.5434660497948666;-1.004593633695972;0.1699141467997107;-1.7066226669756872;-2.6427473055588377;1.9494626457365039;-2.4837145866887194;3
2;-2.2412839942249065;-3.35233767703029;0.7289319963740065;-0.7910249511486778;-2.0219176920613227;e;0.7572162998498811;2.240452431859787;1.1494424769499325;-2.265318179230091;n;-0.8427996250056392;1.3735432254642022;-0.15029186873689865;0.4411799220889252;-0.19672292425702012;0.7238574693135793;2.240452431859787;0.7289319963740065;2
3;0.17619267552546802;0.05265695889482355;-1.3480652764048384;0.9177187497680932;0.33446970305306467;d;0.18693593479779447;0.12107282993610291;-1.0467735584490934;-0.6972092239434512;n;1.664745328667493;1.1932418967926952;-0.6484188484568261;-1.488609971531532;1.1341059844409704;-0.08422396192852313;0.12107282993610291;-1.3480652764048384;3
2;2.174632802810663;1.4973075714094495;-3.3337753699294246;2.3857215240722507;0.4915111060277785;c;-2.3166960696991783;0.4885149705319707;0.49193127944052456;1.3620541690621832;y;2.427441859274529;-2.234796468202985;-0.7247150218806732;0.3301916683967013;0.7750159627651085;-0.5921019024640373;0.4885149705319707;-3.3337753699294246;3
2;2.0758583262328125;-2.9857101477427674;NaN;-3.1462667101441486;-0.09869038957091922;d;1.5703614143740798;0.32914606231596916;-1.7769707339466194;-0.5911375701798323;NaN;-3.1122873151892616;-2.943732596060822;-0.34619738161912716;-1.9970190111502997;-1.9593218303564808;-1.921765506708345;0.32914606231596916;0.33518491212199825;2
2;-0.0639921816053649;0.7481342571757177;-0.2676283989036453;0.6540045898617837;-0.11456842677397357;d;-0.9603575008783108;-0.5756561256659586;0.7711033311732951;-0.14437654184508197;n;0.7481886542933733;1.0081684126273367;1.0175511725100508;0.35055448457033556;0.3304690817591729;0.11090216211852175;-0.5756561256659586;-0.2676283989036453;3
3;0.21274361124738816;-1.8789479558903732;0.4346220069291611;-2.1020145381871993;-0.644449131865132;b;-0.5202427648585481;0.676042917502139;0.9713193200408269;-0.6311606366709088;n;-0.6259792181300148;-0.21371737819650527;-0.9640876149849273;0.13400870354851133;-1.8580436380219956;-2.1221118821929914;0.676042917502139;0.4346220069291611;1
3;-1.827230768858325;0.4786947705691138;2.968333941798022;-1.0173010970037875;-0.3776399493163777;c;1.2730460587416725;-1.2206355974675616;0.8288757415321667;-0.1632310085597698;y;-1.8051927566671635;1.7388278003584001;-1.1775333508488395;-0.6078662821806075;-1.1954648871245548;-1.64500529605045;-1.2206355974675616;2.968333941798022;1
3;2.1927222946675125;-4.460139156018342;-2.7667702416586915;-1.6565815871069967;-1.8322346309349824;NaN;1.5437505614036025;1.1162373442296998;-0.08733538531476674;-3.485841899372164;n;0.2978245452955719;0.4788923522092812;0.8716760596581279;1.5528744821422418;-1.078973410079086;0.7525396651550682;1.1162373442296998;-2.7667702416586915;2
